text,label
this is a great place to get a new for date . <eos>,pres_pos
they have a great selection of beers and delicious . <eos>,pres_pos
i love the food is very good and the service is great . <eos>,pres_pos
the food is always fresh and the prices are great . <eos>,pres_pos
the staff is always friendly and helpful . <eos>,pres_pos
the best part of the best pizza i have ever had . <eos>,pres_pos
i have been coming here for years and i will continue to come back . <eos>,pres_pos
it is a great place to stay . <eos>,pres_pos
it ' s a great place to get . <eos>,pres_pos
food is always fresh and delicious . <eos>,pres_pos
the best part of the best pizza i have ever had . <eos>,pres_pos
this is a great place to stay . <eos>,pres_pos
i ' ve been coming here for years years years . <eos>,pres_pos
these guys are great . <eos>,pres_pos
i highly recommend this place to anyone who ' s . <eos>,pres_pos
they are very friendly and the food is great . <eos>,pres_pos
the food is great and the service is always good . <eos>,pres_pos
it is a great place to stay . <eos>,pres_pos
this is a great place to get in town . <eos>,pres_pos
this place is the best place i have ever had to get in vegas . <eos>,pres_pos
the staff is very friendly and the food is always great . <eos>,pres_pos
the staff are very friendly and the food is always great . <eos>,pres_pos
it ' s a great place to get a date . <eos>,pres_pos
i love the food and the service is great . <eos>,pres_pos
the staff is always friendly and helpful . <eos>,pres_pos
this place is a great place to get a new for a date . <eos>,pres_pos
i love the food and the service is great . <eos>,pres_pos
they have a great selection of beers and the menu . <eos>,pres_pos
they are very friendly and they are always so friendly and helpful . <eos>,pres_pos
it is a must ! <eos>,pres_pos
they are very friendly and the food is always fresh and delicious . <eos>,pres_pos
staff is very friendly and the food is always great . <eos>,pres_pos
the best is the best ! <eos>,pres_pos
it ' s a good value . <eos>,pres_pos
if you are looking for a great place for a great price . <eos>,pres_pos
the service is very friendly and the food is great . <eos>,pres_pos
they ' re very reasonable and they are very friendly and helpful . <eos>,pres_pos
this place is awesome ! <eos>,pres_pos
the staff is very friendly and helpful and professional . <eos>,pres_pos
the staff is always friendly and the food is great . <eos>,pres_pos
but it ' s a great place to get a date . <eos>,pres_pos
i have been coming here twice and the service is always great . <eos>,pres_pos
these guys are very nice and the food is always good . <eos>,pres_pos
i highly recommend this place to anyone who enjoys it . <eos>,pres_pos
"also , the food is great , but worth it . <eos>",pres_pos
they ' re very nice and helpful . <eos>,pres_pos
the staff is always friendly and the food is always great . <eos>,pres_pos
the food is great . <eos>,pres_pos
this is the best place to get . <eos>,pres_pos
"great food , it is a great place to get . <eos>",pres_pos
this is a great place to go to get a new lunch . <eos>,pres_pos
i love the food here and the service is great . <eos>,pres_pos
the staff is always friendly . <eos>,pres_pos
the food is always fresh and fresh and delicious . <eos>,pres_pos
staff is friendly and helpful and the staff is always friendly and helpful . <eos>,pres_pos
"the food is great , but the service is great . <eos>",pres_pos
this is a great place to stay in vegas for a date . <eos>,pres_pos
i love the new york and the staff is great . <eos>,pres_pos
this place is awesome ! <eos>,pres_pos
the food is great . <eos>,pres_pos
it ' s a good deal . <eos>,pres_pos
i have been coming here twice and they have a great time . <eos>,pres_pos
the staff is very friendly and helpful . <eos>,pres_pos
i highly recommend them to anyone who wants to be back . <eos>,pres_pos
they are very nice . <eos>,pres_pos
all of the staff are always friendly and the food is great . <eos>,pres_pos
and the service is always top notch . <eos>,pres_pos
this is a great place to get a new for date . <eos>,pres_pos
this place has a great place to get a great time . <eos>,pres_pos
the food is great ! <eos>,pres_pos
"but the food is great , but worth it . <eos>",pres_pos
i love this place is great . <eos>,pres_pos
prices are very reasonable and the staff is very friendly . <eos>,pres_pos
i love the food is always good and the service is always great . <eos>,pres_pos
if you ' re looking for a great price . <eos>,pres_pos
i love this place . <eos>,pres_pos
i love the fact of the food is great . <eos>,pres_pos
it ' s . <eos>,pres_pos
this is a great place to get a great lunch . <eos>,pres_pos
they have a great selection of the menu items . <eos>,pres_pos
i love this place has a great place to stay in vegas . <eos>,pres_pos
the staff are always friendly and the food is always fresh and delicious . <eos>,pres_pos
they have a great selection of beers and delicious . <eos>,pres_pos
the service is always friendly and the food is great . <eos>,pres_pos
the food is always fresh and delicious . <eos>,pres_pos
this place is a great place for a date . <eos>,pres_pos
the best part of the best part of the world hands down . <eos>,pres_pos
the best part is the best in town . <eos>,pres_pos
the prices are reasonable and the food is great and the food is great . <eos>,pres_pos
the best part of the best pizza i have ever had . <eos>,pres_pos
i have been going here for years and years . <eos>,pres_pos
the food is always good and the service is always friendly and quick . <eos>,pres_pos
this place is a must . <eos>,pres_pos
if you have a great place to stay for a date night for lunch . <eos>,pres_pos
this place is a great place to get a date . <eos>,pres_pos
this is a great place to stay . <eos>,pres_pos
these guys are very friendly and helpful and helpful . <eos>,pres_pos
i love this place and it ' s great . <eos>,pres_pos
it ' s a great place to get to watch from the strip mall . <eos>,pres_pos
i love the food is great . <eos>,pres_pos
the food is great and the service is always top notch . <eos>,pres_pos
and the food is always good . <eos>,pres_pos
i ' m not happy with the quality of the quality of the quality . <eos>,pres_pos
"best , i have ever had . <eos>",pres_pos
i love the best pizza i have ever had . <eos>,pres_pos
they are very friendly and the food is always very good . <eos>,pres_pos
they have a great selection of beers and the menu is always great . <eos>,pres_pos
this is a great place to stay . <eos>,pres_pos
this place is awesome . <eos>,pres_pos
they are honest and the work to have to have to help . <eos>,pres_pos
this place is a must ! <eos>,pres_pos
this place has a great selection of the food . <eos>,pres_pos
they have a great selection of beers and the menu . <eos>,pres_pos
it is a great place to stay . <eos>,pres_pos
it ' s delicious . <eos>,pres_pos
i love the food and the atmosphere . <eos>,pres_pos
the staff are friendly and helpful . <eos>,pres_pos
best thing i have ever had in the valley . <eos>,pres_pos
they have a great selection of frames . <eos>,pres_pos
the staff are friendly and helpful . <eos>,pres_pos
i love it ! <eos>,pres_pos
they have a great selection of beers . <eos>,pres_pos
thank you for making your family and i will definitely come back again ! <eos>,pres_pos
this place has a great place to . <eos>,pres_pos
this place has a great place to stay for a date time . <eos>,pres_pos
i love this place . <eos>,pres_pos
i have always been treated with my family . <eos>,pres_pos
i love this place is very good . <eos>,pres_pos
it ' s a great place to stay . <eos>,pres_pos
it ' s a good choice . <eos>,pres_pos
i love this place . <eos>,pres_pos
this is a nice place to go to get a lot of the food . <eos>,pres_pos
this place is awesome ! <eos>,pres_pos
they have a great time to choose to choose from them . <eos>,pres_pos
these guys are amazing ! <eos>,pres_pos
i love this place ! <eos>,pres_pos
i love this place has a great place to go back to eat . <eos>,pres_pos
i ' m not happy with the food is always good . <eos>,pres_pos
i love this place . <eos>,pres_pos
the food is always fresh and fresh . <eos>,pres_pos
this place is a great place to get a new . <eos>,pres_pos
i love the staff and the staff is always friendly . <eos>,pres_pos
the food is great and the prices are great . <eos>,pres_pos
this is a great place to get a new for date . <eos>,pres_pos
the service is always friendly and the food is always good and the food . <eos>,pres_pos
best thing i have been to to my new favorite in phoenix . <eos>,pres_pos
i love this place ! <eos>,pres_pos
i have been very friendly and the staff is always friendly and helpful . <eos>,pres_pos
i love this place . <eos>,pres_pos
this is a nice place to stay in the area area . <eos>,pres_pos
this is a great place . <eos>,pres_pos
"the food is great , but it ' s worth the trip . <eos>",pres_pos
i love the food here . <eos>,pres_pos
"the food is great , but the service is great . <eos>",pres_pos
"the food is great , but the food is always great and delicious . <eos>",pres_pos
i love this place for a great price . <eos>,pres_pos
this place is a great place to go back . <eos>,pres_pos
"great prices are great , but they are very reasonable . <eos>",pres_pos
they are a great job and the food . <eos>,pres_pos
the ` ` love the food ' ' . <eos>,pres_pos
they have a great selection of beers and the menu is great . <eos>,pres_pos
i love the food and the service is great . <eos>,pres_pos
and the food is always good and the prices are very reasonable . <eos>,pres_pos
i love this place ! <eos>,pres_pos
staff is very friendly and the food is great . <eos>,pres_pos
i highly recommend this place to anyone who enjoys it . <eos>,pres_pos
the staff is very friendly . <eos>,pres_pos
"the service is great , but the food is always good and the food is great . <eos>",pres_pos
the best part i have ever had . <eos>,pres_pos
the food is always great and the service is always great . <eos>,pres_pos
they are very friendly and the food is always good . <eos>,pres_pos
it is a great place to get a new for date . <eos>,pres_pos
i have been treated with the staff and the staff is great . <eos>,pres_pos
this place is a great place to eat . <eos>,pres_pos
the best part of the best pizza i have ever had . <eos>,pres_pos
"i love the food , but the service is always great and the food is great . <eos>",pres_pos
"the food is always good , but the service is always friendly and quick . <eos>",pres_pos
this is a great place to get a new for a date . <eos>,pres_pos
i love the food and the service is always top notch . <eos>,pres_pos
"the food is great , but the portions are large and the price . <eos>",pres_pos
"the food is great , but the service is always top notch . <eos>",pres_pos
they are very friendly and helpful . <eos>,pres_pos
if you ' re looking for a great place for a try . <eos>,pres_pos
they have a great selection of beers and the menu is always great . <eos>,pres_pos
the best part is the best in town in town . <eos>,pres_pos
they have a great selection of beers and the staff is great . <eos>,pres_pos
the staff is very friendly and helpful . <eos>,pres_pos
i love the food and the service is always top notch . <eos>,pres_pos
i highly recommend them to anyone who wants to be back to go to . <eos>,pres_pos
the staff is awesome . <eos>,pres_pos
"i love the food , but the service is always great . <eos>",pres_pos
i love this place has a great time to go back . <eos>,pres_pos
they are very friendly and the service is always good . <eos>,pres_pos
this is a great place to stay . <eos>,pres_pos
i love this place ! <eos>,pres_pos
it ' s a good value and the food is always good . <eos>,pres_pos
this place is a hidden gem . <eos>,pres_pos
the food is always good and the service is great . <eos>,pres_pos
and the service is always friendly and the food is great . <eos>,pres_pos
"the food is great , but the service is great . <eos>",pres_pos
the staff are always friendly and helpful . <eos>,pres_pos
"the food is great , but the service is always fast and friendly . <eos>",pres_pos
this place is a great place to stay . <eos>,pres_pos
the best part of the best part is the best i have ever seen . <eos>,pres_pos
the place is a nice place to get a lot of the food . <eos>,pres_pos
i love the staff is very friendly . <eos>,pres_pos
the staff is always friendly and the food is always fresh and delicious . <eos>,pres_pos
this is a great place to get a new for a great time . <eos>,pres_pos
i love the food here and the service is great . <eos>,pres_pos
this is a great place for a date . <eos>,pres_pos
it is a great place to get a new date . <eos>,pres_pos
this place is a must visit ! <eos>,pres_pos
"the food is great , but the service is great . <eos>",pres_pos
they are very friendly and helpful . <eos>,pres_pos
they ' re always a great job and the food is always great . <eos>,pres_pos
this is my favorite . <eos>,pres_pos
best pizza i ' ve ever eaten in phoenix . <eos>,pres_pos
they are very friendly . <eos>,pres_pos
great food and the service is always good and the food is great . <eos>,pres_pos
they are very friendly and the food is great . <eos>,pres_pos
they are always friendly and the food is always good . <eos>,pres_pos
this is a great place to get . <eos>,pres_pos
it ' s a good value and delicious . <eos>,pres_pos
the staff is always friendly and helpful . <eos>,pres_pos
the staff is very friendly and helpful . <eos>,pres_pos
the staff is always friendly and helpful . <eos>,pres_pos
"the service is great , the food is always good and the food is great . <eos>",pres_pos
i have been going here for years and i always enjoyed coming here . <eos>,pres_pos
this place is a hidden gem in charlotte . <eos>,pres_pos
it ' s great . <eos>,pres_pos
it ' s a nice place to get a lot of fun . <eos>,pres_pos
the staff is very friendly and the food is always great . <eos>,pres_pos
this is a great place to get a new for lunch . <eos>,pres_pos
i have always been treated so happy . <eos>,pres_pos
this is a great place to get a great place . <eos>,pres_pos
"the food is great , but it ' s worth it . <eos>",pres_pos
and the staff is always friendly . <eos>,pres_pos
the best part of the best part of town . <eos>,pres_pos
"i love the food , but the service is always good . <eos>",pres_pos
this place is very nice and helpful . <eos>,pres_pos
this place is very friendly and helpful . <eos>,pres_pos
the staff is very friendly and the food is always good and always fresh . <eos>,pres_pos
the best part is the best ! <eos>,pres_pos
the food is always fresh and fresh . <eos>,pres_pos
this place is a great place to get a date . <eos>,pres_pos
the staff is very friendly and the food is always great . <eos>,pres_pos
i love this place and the food is great . <eos>,pres_pos
i have been here for years and the service is always good . <eos>,pres_pos
it ' s a nice touch . <eos>,pres_pos
no wonder how they are doing business . <eos>,pres_neg
i have never been treated this place has a bad experience at this location . <eos>,pres_neg
"the food is mediocre , but it ' s . <eos>",pres_neg
this place is awful . <eos>,pres_neg
they ' re not even know what they do n't . <eos>,pres_neg
"the prices are very reasonable , but the food is awful . <eos>",pres_neg
the staff is very rude and the service is awful . <eos>,pres_neg
and they are very rude . <eos>,pres_neg
"it is a bit bad , but i have never had a bad experience . <eos>",pres_neg
it ' s not worth the money . <eos>,pres_neg
it is not worth the money . <eos>,pres_neg
"the service is n't bad , but it ' s cheap . <eos>",pres_neg
i do n't know how i have been treated . <eos>,pres_neg
i have never seen to have a bad experience . <eos>,pres_neg
i ' m not sure what i know what i ' m sure . <eos>,pres_neg
i do n't know why how i ' m so bad . <eos>,pres_neg
no wonder how i have seen . <eos>,pres_neg
this place is a total rip . <eos>,pres_neg
if you do n't know how they do n't get your money . <eos>,pres_neg
i have never seen to this place . <eos>,pres_neg
i highly recommend this place to anyone who wants to be back . <eos>,pres_neg
this place has been a few times before i have been going . <eos>,pres_neg
the ` ` ` ` ` ` ` ` ' ' ' ' ' ' ' ' ' ' ',pres_neg
this is a shame . <eos>,pres_neg
i have never been treated with the staff for a long . <eos>,pres_neg
they are very slow and the food is very bad . <eos>,pres_neg
this place sucks . <eos>,pres_neg
the place is not clean and the food is horrible . <eos>,pres_neg
the food is n't bad but they are not worth the money . <eos>,pres_neg
but the food is ok but it ' s worth it . <eos>,pres_neg
i have been going to this place has no flavor . <eos>,pres_neg
this is a shame to stay in vegas vegas vegas . <eos>,pres_neg
the food is n't bad but you ' re looking at all . <eos>,pres_neg
"if you want to be looking to get a new car , it ' s . <eos>",pres_neg
the prices are n't worth the money for the price . <eos>,pres_neg
this is a reason place to stay in the area area is very slow . <eos>,pres_neg
i am not impressed with this place . <eos>,pres_neg
the food is n't worth it . <eos>,pres_neg
the only reason i do n't know how i can get it . <eos>,pres_neg
this is a reason of the worst place i have ever seen . <eos>,pres_neg
it is a bit pricey of the other places to get the food . <eos>,pres_neg
i have never seen to this place . <eos>,pres_neg
i am not impressed at this location is not the customer service . <eos>,pres_neg
if you are looking to be looking to be looking to be looking elsewhere . <eos>,pres_neg
i highly recommend this place to anyone who . <eos>,pres_neg
it ' s not worth it ' s . <eos>,pres_neg
i am not impressed with this place to be back to be back . <eos>,pres_neg
i have been going to this place has a bad experience at this location . <eos>,pres_neg
the service is very slow and slow . <eos>,pres_neg
the food is mediocre at best . <eos>,pres_neg
the food is n't worth it for the price . <eos>,pres_neg
this place is a total _num_ minutes for a reason . <eos>,pres_neg
they are not very good . <eos>,pres_neg
"however , the staff is very rude and the service is very slow . <eos>",pres_neg
they are very rude and the service is usually to be to be . <eos>,pres_neg
i ' m not sure how i have ever seen . <eos>,pres_neg
this is a new excuse to get a star . <eos>,pres_neg
i hate this place . <eos>,pres_neg
they are very rude and the food is always very slow and service . <eos>,pres_neg
i have never been treated rudely . <eos>,pres_neg
this is a new favorite place to stay . <eos>,pres_neg
the food is very limited . <eos>,pres_neg
this place is awful and the service is awful and the food is awful . <eos>,pres_neg
"this place has a bad idea , but i will not be going back . <eos>",pres_neg
the food is ok but it ' s cheap . <eos>,pres_neg
this is a new york and the food is awful . <eos>,pres_neg
it is not worth the trip to get it . <eos>,pres_neg
they are very disappointed . <eos>,pres_neg
this is a reason to be a new york style and the food is awful . <eos>,pres_neg
i have been treated with a _num_ times before to . <eos>,pres_neg
"the food is very slow , but the food is not bad at all . <eos>",pres_neg
the service is very slow and slow . <eos>,pres_neg
they do n't have a bad job and the customer service . <eos>,pres_neg
it is not worth the trip . <eos>,pres_neg
this place is not a very good choice . <eos>,pres_neg
no wonder you ' re doing . <eos>,pres_neg
"the service is slow , but the food is n't bad but not worth it . <eos>",pres_neg
staff is rude and the service is very slow . <eos>,pres_neg
there is no reason to have a lot of a lot . <eos>,pres_neg
they are not very poor quality . <eos>,pres_neg
the staff is very rude and disrespectful . <eos>,pres_neg
the only reason i do n't care . <eos>,pres_neg
this is a joke to have a few times and the food is awful . <eos>,pres_neg
the food is n't bad but it ' s not worth it . <eos>,pres_neg
the staff is rude and unprofessional . <eos>,pres_neg
these guys are very rude and the service . <eos>,pres_neg
this is a new favorite place to stay . <eos>,pres_neg
the food is very limited and service is awful . <eos>,pres_neg
these guys are rude . <eos>,pres_neg
"if you are looking to get a new york , they are not . <eos>",pres_neg
staff is rude and unfriendly . <eos>,pres_neg
the ` ` ` ` ` ` ` ' ' ' ' ' ' ' ' ' ' ' ',pres_neg
this place is awful . <eos>,pres_neg
this place has a bad idea of the worst . <eos>,pres_neg
the ` ` ` no ' ' . <eos>,pres_neg
this place is not a good place to stay . <eos>,pres_neg
the only reason i have been going to be _num_ years _num_ years . <eos>,pres_neg
they do n't know how they ' re doing a bad . <eos>,pres_neg
these guys are awful . <eos>,pres_neg
there is no reason to have a bad idea of the service is very poor . <eos>,pres_neg
"it ' s not bad , but not worth it . <eos>",pres_neg
they are very unprofessional and the service is not very friendly . <eos>,pres_neg
i have never been treated with the entire entire entire experience . <eos>,pres_neg
this place is n't worth it ' s . <eos>,pres_neg
this is a new york style to be desired . <eos>,pres_neg
the food is mediocre at best . <eos>,pres_neg
"the food is mediocre , but the service is awful . <eos>",pres_neg
there is no excuse to go to have a very bad experience . <eos>,pres_neg
it ' s not worth the trip . <eos>,pres_neg
i ' m not sure . <eos>,pres_neg
i do n't recommend this place . <eos>,pres_neg
this is not a bad experience . <eos>,pres_neg
i do n't know what it . <eos>,pres_neg
these guys are n't care about _num_ . <eos>,pres_neg
"if you ' re looking , but not have a bad place . <eos>",pres_neg
this place is awful ! <eos>,pres_neg
the food is n't bad but they are not worth the money . <eos>,pres_neg
the service is n't even the food is very good . <eos>,pres_neg
the service is not worth it . <eos>,pres_neg
this is the worst place i have ever dealt to . <eos>,pres_neg
the service is awful . <eos>,pres_neg
i have never seen this place before to the worst service . <eos>,pres_neg
i am not impressed with this place to stay in the area . <eos>,pres_neg
this is a new excuse to be back to be back . <eos>,pres_neg
the ` ` ` ` ` ` ` ` ` ` ` ` ` ` ' ' ' ' ',pres_neg
it is not worth the trip to stay . <eos>,pres_neg
the only thing that is n't worth the money . <eos>,pres_neg
this place is not a bad excuse to get a lot . <eos>,pres_neg
this is a new favorite places in town . <eos>,pres_neg
the service is terrible . <eos>,pres_neg
they have no idea to have a bad idea . <eos>,pres_neg
the place is a joke to get a lot of the food . <eos>,pres_neg
"the food is n't bad , but it ' s nothing special . <eos>",pres_neg
i have been going here for years years . <eos>,pres_neg
this is a bit of the worst place i have ever had to get to . <eos>,pres_neg
the service is not worth the money . <eos>,pres_neg
i do n't know how i ' m sure . <eos>,pres_neg
i am not impressed with this place . <eos>,pres_neg
there is no excuse whatsoever . <eos>,pres_neg
the staff is very rude and the food is awful . <eos>,pres_neg
i have never been treated rudely before i am going to this place . <eos>,pres_neg
"no wonder , the food is very good , but not very good . <eos>",pres_neg
it ' s not worth it ' s a bad of the food . <eos>,pres_neg
the only reason i do n't know what it ' s . <eos>,pres_neg
"the food is n't bad , but worth the wait . <eos>",pres_neg
the food is ok but the service is usually than stellar than the other . <eos>,pres_neg
the staff is rude and the staff is rude and disrespectful . <eos>,pres_neg
this is the worst place i have ever been to . <eos>,pres_neg
the food is not worth the price . <eos>,pres_neg
this place is a total joke to get a star . <eos>,pres_neg
this place is very rude and unprofessional . <eos>,pres_neg
this is a reason to get a reason of the food is awful . <eos>,pres_neg
but the food is ok but not worth it for the price . <eos>,pres_neg
this place is a total joke to get a _num_ star . <eos>,pres_neg
the food is mediocre at best . <eos>,pres_neg
"very slow , the staff is very slow and the service is very slow . <eos>",pres_neg
they are not very friendly and the service . <eos>,pres_neg
"the food is mediocre , but not worth it . <eos>",pres_neg
the staff are rude and the food is awful . <eos>,pres_neg
it ' s ridiculous . <eos>,pres_neg
the service is terrible and miss . <eos>,pres_neg
this place is not very good . <eos>,pres_neg
the owners are rude and they are rude and you are doing to do . <eos>,pres_neg
this is not a good deal . <eos>,pres_neg
this place is not very friendly . <eos>,pres_neg
i have never been treated to anyone who wants to be back . <eos>,pres_neg
this is the worst denny ' s . <eos>,pres_neg
i do n't know this place . <eos>,pres_neg
this place is not worth the money . <eos>,pres_neg
i ' m not sure how i know how i know what happened about this place . <eos>,pres_neg
i ' m not sure why i am giving this place . <eos>,pres_neg
the staff is very rude . <eos>,pres_neg
"but you have to be a few days later , but they do n't . <eos>",pres_neg
the food is n't worth it ' s worth it . <eos>,pres_neg
it ' s not worth the money to get a lot of money . <eos>,pres_neg
this place is not a very good . <eos>,pres_neg
the staff is very rude and disrespectful . <eos>,pres_neg
it is not worth it . <eos>,pres_neg
the staff are rude and unprofessional . <eos>,pres_neg
i hate this place . <eos>,pres_neg
this place is awful . <eos>,pres_neg
this is a ` ` ` ` ` ` ` ' ' ' . <eos>,pres_neg
i ' m not sure what it . <eos>,pres_neg
"no matter , this is the only reason of the customers . <eos>",pres_neg
they are very unprofessional and the service is terrible . <eos>,pres_neg
i do n't know how much that they are doing . <eos>,pres_neg
the only reason thing about _num_ star rating . <eos>,pres_neg
this place is a total joke to get the worst . <eos>,pres_neg
this place is a total joke to stay . <eos>,pres_neg
they have never been treated rudely for a few days to get . <eos>,pres_neg
i have been treated in this place before to stay here . <eos>,pres_neg
this is a joke to me to get a new car to get it . <eos>,pres_neg
but i ' m not sure what i am . <eos>,pres_neg
i hate this place . <eos>,pres_neg
this is a total _num_ minutes for a reason . <eos>,pres_neg
this place is very rude and unprofessional . <eos>,pres_neg
i ' m not sure i ' ll be going back to this place again . <eos>,pres_neg
i have never been treated and the food is just to be prepared . <eos>,pres_neg
the food is n't bad but it ' s . <eos>,pres_neg
these guys are very rude . <eos>,pres_neg
they do n't care about _num_ customers for your customers . <eos>,pres_neg
i am not very pleased . <eos>,pres_neg
this place has a bad idea for a date . <eos>,pres_neg
this place is very slow and the staff is very rude and friendly . <eos>,pres_neg
they are very rude and unprofessional . <eos>,pres_neg
i have never been treated to anyone who wants a new . <eos>,pres_neg
it is not worth the trip . <eos>,pres_neg
the food is n't worth the money you get the money of the food . <eos>,pres_neg
staff is rude and unfriendly and disrespectful . <eos>,pres_neg
no matter they do n't care about your money . <eos>,pres_neg
this place is not worth the trip . <eos>,pres_neg
they ' re not even know what they do . <eos>,pres_neg
this is unacceptable . <eos>,pres_neg
this is a very slow mess . <eos>,pres_neg
thank you . <eos>,pres_neg
i ' m not sure . <eos>,pres_neg
there is no excuse to choose this place . <eos>,pres_neg
service is awful . <eos>,pres_neg
it is not worth the money for a reason . <eos>,pres_neg
i highly recommend them to anyone who wants them . <eos>,pres_neg
no matter they do n't care . <eos>,pres_neg
these guys are disgusting . <eos>,pres_neg
the service is very slow . <eos>,pres_neg
i have never seen to this place . <eos>,pres_neg
i have never been treated in this place has a bad reviews . <eos>,pres_neg
the food is n't bad but the service is always slow . <eos>,pres_neg
this is a new favorite restaurants in phoenix ' s in phoenix . <eos>,pres_neg
this place is a total disappointment . <eos>,pres_neg
no matter it is n't worth the trip . <eos>,pres_neg
the prices are n't worth the money for the food . <eos>,pres_neg
this place has a bad idea of this place . <eos>,pres_neg
it is not worth the money it ' s worth it . <eos>,pres_neg
i hate this place . <eos>,pres_neg
the service is usually and no . <eos>,pres_neg
the staff is rude and no . <eos>,pres_neg
the only reason i have been going to be _num_ years _num_ years . <eos>,pres_neg
it ' s disgusting . <eos>,pres_neg
"it ' s not bad , but not worth it . <eos>",pres_neg
"the food is very poor , but the service is awful . <eos>",pres_neg
this place is very unprofessional and unprofessional . <eos>,pres_neg
the worst experience i have ever been to . <eos>,pres_neg
it is not worth the money for the price . <eos>,pres_neg
no one of the food is horrible . <eos>,pres_neg
this is the worst experience i have ever seen . <eos>,pres_neg
it ' s not worth it . <eos>,pres_neg
i have never seen to this place to anyone who has been going . <eos>,pres_neg
i have never seen this place has a lot of my hair . <eos>,pres_neg
i have never seen this place . <eos>,pres_neg
"the service is n't bad , but not worth it . <eos>",pres_neg
this place has a bad ` ` ` ` ` ` ` ` ' ' ' . <eos>,pres_neg
